Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Jan 13, 2022 02:40:02 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,57,57,67.5,15.6,78,4,75,87,-28,3.74,0.15,20.5,,,
"Jan 13, 2022 02:39:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,41,55,64.8,15.2,88,-5,63,81,-35,3.64,0.14,20.1,,,
"Jan 13, 2022 02:39:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,54,55,55.9,15,70,6,75,85,-28,2.41,0.16,19.5,,,
"Jan 13, 2022 02:39:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,42,52,61,13.8,81,5,63,82,-34,2.97,0.15,20.7,,,
"Jan 13, 2022 02:39:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,48,56,54.1,15.4,80,2,66,89,-32,2.5,0.14,19.7,,,
"Jan 13, 2022 02:38:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,48,50,57.1,12.9,70,11,70,83,-29,2.45,0.16,18.7,,,
"Jan 13, 2022 02:38:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,34,52,59.1,13.6,83,10,49,82,-41,2.56,0.17,21.9,,,
"Jan 13, 2022 02:38:31 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,38,56,57.7,15.4,72,12,57,83,-38,2.54,0.16,20.6,,,
"Jan 13, 2022 02:38:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,44,58,59,16.3,71,11,61,86,-34,2.71,0.16,21.4,,,
"Jan 13, 2022 02:38:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,40,57,60.4,15.7,78,3,55,87,-38,2.71,0.17,22,,,
"Jan 13, 2022 02:35:29 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,49,51,66.7,13.3,76,7,74,80,-28,3.47,0.16,19.8,,,
"Jan 13, 2022 02:35:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,38,54,64.3,14.4,77,10,66,74,-28,3.22,0.16,20.5,,,
"Jan 13, 2022 02:35:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,47,53,67,14.2,76,8,72,79,-26,3.64,0.15,19.7,,,
"Jan 13, 2022 02:35:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,43,61,61.3,17.3,79,2,66,81,-29,3.09,0.15,21.7,,,
"Jan 13, 2022 02:34:55 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,37,51,63.4,13.5,84,-3,61,76,-31,3.18,0.16,21,,,
"Jan 13, 2022 02:34:42 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,54,48,59.5,12.1,79,6,78,82,-23,2.83,0.15,19.7,,,
"Jan 13, 2022 02:34:32 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,37,53,64.5,14.3,81,10,60,76,-27,3.13,0.16,21.4,,,
"Jan 13, 2022 02:34:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,39,50,66.7,12.7,82,4,63,78,-33,3.56,0.15,20.7,,,
"Jan 13, 2022 02:33:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,37,49,56.6,12.5,84,-5,59,77,-34,2.47,0.16,19.9,,,
"Jan 13, 2022 02:31:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,44,49,65.1,12.4,87,8,65,83,-27,3.62,0.14,21.4,,,
"Jan 13, 2022 02:30:58 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,56,46,55.7,11.1,88,1,75,87,-23,2.48,0.15,18.1,,,
"Jan 13, 2022 02:30:49 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,42,53,65,13.9,83,2,64,80,-31,3.56,0.15,21.4,,,
"Jan 13, 2022 02:30:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,65,50,65.6,13,74,1,84,84,-29,3.54,0.15,19.4,,,
"Jan 13, 2022 02:30:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,58,50,57.8,12.7,76,-3,81,82,-28,2.6,0.16,19.6,,,
"Jan 13, 2022 02:30:06 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,38,49,65,12.6,79,10,59,80,-30,3.1,0.17,22,,,
"Jan 13, 2022 02:29:58 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,44,48,60.4,12,78,-2,67,81,-35,2.71,0.17,20.4,,,
"Jan 13, 2022 02:29:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,45,50,62.7,13,79,10,70,79,-30,2.88,0.17,21.1,,,
"Jan 13, 2022 02:29:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,45,48,61.9,11.9,72,10,72,78,-27,2.77,0.17,21.4,,,
"Jan 13, 2022 02:29:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,40,46,66.7,11.4,81,-4,64,79,-37,3.26,0.17,21.5,,,
"Jan 13, 2022 02:29:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,44,55,59.9,14.8,80,4,67,81,-30,2.87,0.15,21,,,
"Jan 13, 2022 02:26:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,57,51,59.1,13.3,79,5,77,85,-22,2.8,0.15,18.8,,,
"Jan 13, 2022 02:25:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,44,57,64.2,15.7,84,-5,67,81,-32,3.58,0.14,21.2,,,
"Jan 13, 2022 02:25:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,47,60,61.1,16.8,73,12,71,81,-25,3.03,0.15,20.6,,,
"Jan 13, 2022 02:25:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,49,55,64.2,15.1,71,11,75,80,-24,3.03,0.17,20.5,,,
"Jan 13, 2022 02:25:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,54,54,66.5,14.6,82,3,73,87,-29,3.79,0.14,20.4,,,
"Jan 13, 2022 02:25:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,55,52,53.5,13.9,72,7,78,83,-30,2.23,0.16,19.2,,,
"Jan 13, 2022 02:24:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,44,53,55.4,14,81,-4,67,82,-32,2.49,0.15,19.2,,,
"Jan 13, 2022 02:24:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,32,50,63.3,12.8,84,6,49,79,-35,2.97,0.17,22,,,
"Jan 13, 2022 02:24:42 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,44,62,62.7,17.7,73,7,67,81,-35,3.1,0.16,20,,,
"Jan 13, 2022 02:24:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",70,41,48,58.3,11.9,87,-1,61,83,-33,2.68,0.16,20.5,,,
"Jan 13, 2022 02:21:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,42,51,66.2,13.5,85,5,65,81,-27,3.38,0.16,22.1,,,
"Jan 13, 2022 02:21:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,45,50,62.7,12.9,82,7,67,82,-27,3.07,0.16,22.7,,,
"Jan 13, 2022 02:20:47 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,59,46,60.9,11.3,82,5,81,83,-23,2.93,0.16,21,,,
"Jan 13, 2022 02:20:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,55,51,59.8,13.3,81,3,79,82,-26,2.97,0.15,21.3,,,
"Jan 13, 2022 02:20:29 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,57,49,59.5,12.4,81,9,77,86,-22,2.79,0.16,21.4,,,
"Jan 13, 2022 02:20:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",69,43,51,59.1,13.1,86,0,65,82,-32,2.95,0.15,21.4,,,
"Jan 13, 2022 02:20:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,44,51,64.5,13.5,85,11,67,81,-20,3.42,0.15,22.4,,,
"Jan 13, 2022 02:19:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,55,52,70.6,13.7,84,4,74,86,-24,4.45,0.14,21.4,,,
"Jan 13, 2022 02:19:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,46,47,59.7,11.5,84,5,68,83,-26,2.85,0.15,22.6,,,
"Jan 13, 2022 02:19:40 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,57,47,60.9,11.5,79,9,81,82,-21,2.9,0.16,19.8,,,
"Jan 13, 2022 02:16:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,49,53,67,14.1,85,-1,69,85,-29,3.9,0.14,21.3,,,
"Jan 13, 2022 02:16:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,66,54,63.3,14.4,70,7,84,84,-23,2.94,0.17,20.1,,,
"Jan 13, 2022 02:16:29 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,53,53,60.8,14,71,7,78,80,-27,2.78,0.16,19.6,,,
"Jan 13, 2022 02:16:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,51,48,64.7,12.1,82,9,75,81,-21,3.35,0.15,19.7,,,
"Jan 13, 2022 02:16:09 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,50,51,60.5,13.1,82,2,73,82,-26,2.97,0.15,20.6,,,
"Jan 13, 2022 02:16:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,57,50,59.4,12.8,74,5,81,81,-27,2.72,0.16,20,,,
"Jan 13, 2022 02:15:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,64,53,57.4,14.2,73,8,84,83,-21,2.54,0.16,18.8,,,
"Jan 13, 2022 02:15:45 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,56,55,57.7,14.8,72,7,79,83,-28,2.63,0.16,20.5,,,
"Jan 13, 2022 02:15:38 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,70,45,59.1,11,77,5,85,85,-26,2.66,0.16,19.1,,,
"Jan 13, 2022 02:15:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,51,54,58.7,14.4,78,-4,76,80,-32,2.83,0.15,19.6,,,
"Jan 13, 2022 02:15:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,42,52,61.4,13.6,88,3,63,82,-29,3.23,0.14,21.1,,,
"Jan 13, 2022 02:15:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",70,44,55,65.9,14.7,87,2,64,84,-31,4,0.13,21.7,,,
"Jan 13, 2022 02:15:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,49,57,61.6,15.7,80,1,70,85,-34,3.12,0.15,20.7,,,
"Jan 13, 2022 02:11:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,54,41,63.9,9.2,70,5,99,79,-18,3.14,0.16,19,,,
"Jan 13, 2022 02:11:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,63,52,65,13.8,76,3,86,80,-23,3.57,0.15,19.7,,,
"Jan 13, 2022 02:11:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,58,50,59.2,12.9,82,6,85,78,-18,2.92,0.15,18.8,,,
"Jan 13, 2022 02:10:58 PM","Avenge Pro Composite BBCOR",Right,"General Practice",69,48,55,64.2,14.9,86,-2,73,80,-26,3.79,0.13,21.9,,,
"Jan 13, 2022 02:10:49 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,66,51,62.5,13.5,75,-1,91,81,-23,3.34,0.14,20,,,
"Jan 13, 2022 02:10:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,50,50,65.2,12.9,84,5,76,80,-20,3.59,0.15,21.8,,,
"Jan 13, 2022 02:10:31 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,48,50,68.4,13.1,85,5,72,81,-22,4.01,0.14,20.9,,,
"Jan 13, 2022 02:10:24 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,62,56,65.3,15.3,79,4,84,82,-21,3.64,0.14,20,,,
"Jan 13, 2022 02:10:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,42,45,62,10.9,85,0,67,79,-29,3.16,0.15,21.7,,,
"Jan 13, 2022 02:10:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,63,54,66.1,14.4,78,5,85,82,-21,3.84,0.14,20.2,,,
"Jan 13, 2022 02:10:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,56,62,68.4,17.6,81,0,78,83,-25,4.58,0.13,20.7,,,
"Jan 13, 2022 02:03:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",48,52,41,57,9,65,15,86,71,-8,2.18,0.18,20.5,,,
"Jan 13, 2022 02:03:32 PM","Avenge Pro Composite BBCOR",Right,"General Practice",75,47,46,63.4,11.4,92,11,76,76,-18,2.99,0.17,21,,,
"Jan 13, 2022 02:03:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,59,35,58.9,6.8,74,5,89,76,-18,2.51,0.17,19.7,,,
"Jan 13, 2022 02:03:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,58,44,56.5,10.4,73,9,91,76,-12,2.37,0.17,18.6,,,
"Jan 13, 2022 02:03:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,49,46,67.3,11.4,77,12,78,76,-19,3.48,0.16,22.3,,,
"Jan 13, 2022 02:03:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,51,40,66.3,8.9,81,7,81,76,-17,3.14,0.17,20.8,,,
"Jan 13, 2022 02:02:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",73,49,43,67.1,10.2,89,13,75,79,-14,3.43,0.16,20.7,,,
"Jan 13, 2022 02:02:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,47,64,64.5,18.8,84,3,71,81,-26,3.94,0.13,21.2,,,
"Jan 13, 2022 02:02:38 PM","Avenge Pro Composite BBCOR",Right,"General Practice",73,44,50,63.7,13.1,90,13,69,79,-15,3.47,0.14,21.1,,,
"Jan 13, 2022 02:02:31 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,50,55,63.9,14.9,74,12,76,80,-19,3.1,0.16,20.6,,,
"Jan 13, 2022 02:02:24 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,47,55,63.7,14.8,69,15,77,74,-8,3.01,0.17,20.8,,,
"Jan 13, 2022 02:02:17 PM","Avenge Pro Composite BBCOR",Right,"General Practice",70,44,53,73.8,14,87,18,70,77,-8,4.54,0.15,21.4,,,
"Jan 13, 2022 02:02:11 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,44,51,66.3,13.1,80,10,67,81,-17,3.66,0.15,21.3,,,
"Jan 13, 2022 01:57:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,48,55,60.9,15,74,13,77,76,-11,2.86,0.16,21,,,
"Jan 13, 2022 01:57:47 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,48,47,69.2,11.7,84,8,73,80,-19,3.79,0.16,22.6,,,
"Jan 13, 2022 01:57:40 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,54,54,61.8,14.6,78,8,81,79,-22,3.22,0.15,21.3,,,
"Jan 13, 2022 01:57:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,46,54,71.7,14.5,88,8,72,79,-20,4.28,0.15,22.3,,,
"Jan 13, 2022 01:57:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,40,52,62.7,13.8,88,7,63,79,-22,3.46,0.14,23.4,,,
"Jan 13, 2022 01:57:05 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,61,48,58.4,12.1,74,9,86,79,-16,2.7,0.16,20.5,,,
"Jan 13, 2022 01:56:58 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,46,57,73.7,15.7,78,10,72,79,-18,4.58,0.15,22,,,
"Jan 13, 2022 01:56:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,50,56,77,15.4,82,9,77,79,-18,4.87,0.15,23.6,,,
"Jan 13, 2022 01:56:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,49,45,62.2,10.6,79,12,76,78,-13,2.84,0.17,21.5,,,
"Jan 13, 2022 01:54:21 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,58,58,72.8,16.3,72,7,83,80,-21,4.66,0.14,21.1,,,
"Jan 13, 2022 01:54:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,50,43,62.5,10,74,11,81,75,-10,2.8,0.17,20.5,,,
"Jan 13, 2022 01:54:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,52,52,65.9,13.5,82,8,78,80,-15,3.72,0.14,21,,,
"Jan 13, 2022 01:54:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,46,55,66.1,15,88,6,70,80,-22,3.95,0.14,22.7,,,
"Jan 13, 2022 01:53:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,58,44,59.6,10.5,73,5,86,77,-16,2.71,0.16,18.9,,,
"Jan 13, 2022 01:53:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,64,52,64.7,13.7,74,5,88,80,-17,3.31,0.16,20.8,,,
"Jan 13, 2022 01:53:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,48,43,67,10.1,77,8,75,78,-21,3.26,0.17,23.1,,,
"Jan 13, 2022 01:53:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,47,47,68.8,11.8,84,12,78,74,-10,3.52,0.17,21.1,,,
"Jan 13, 2022 01:50:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,59,43,60.6,10.1,70,9,91,76,-8,2.6,0.17,20.2,,,
"Jan 13, 2022 01:50:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,52,36,60.2,7.2,70,6,96,73,-12,2.56,0.17,19.9,,,
"Jan 13, 2022 01:50:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,53,46,58.3,11.1,74,12,84,75,-10,2.44,0.17,20.2,,,
"Jan 13, 2022 01:50:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,48,58,68.2,16.3,72,8,79,74,-18,3.72,0.15,22.5,,,
"Jan 13, 2022 01:50:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,46,52,63.5,13.6,88,9,73,78,-13,3.36,0.15,21.9,,,
"Jan 13, 2022 01:50:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,62,43,70.6,9.8,68,9,92,79,-15,3.48,0.18,22.1,,,
"Jan 13, 2022 01:50:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,50,48,66.1,12.2,84,11,80,76,-13,3.45,0.16,22.6,,,
"Jan 13, 2022 01:50:03 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,61,50,68.2,13.1,74,8,83,82,-16,3.77,0.15,22.1,,,
"Jan 13, 2022 01:45:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,51,41,68.5,9.1,81,0,80,77,-21,3.71,0.16,21,,,
"Jan 13, 2022 01:45:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,42,44,62.4,10.2,77,3,72,73,-20,2.96,0.16,21.9,,,
"Jan 13, 2022 01:45:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,41,41,65.8,9.1,76,7,71,72,-17,3.18,0.17,22.1,,,
"Jan 13, 2022 01:45:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,42,43,69,9.9,80,7,69,76,-19,3.62,0.16,22,,,
"Jan 13, 2022 01:45:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,37,43,62.3,9.9,81,4,63,73,-21,2.91,0.16,22.2,,,
"Jan 13, 2022 01:45:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,42,44,61,10.4,79,0,71,75,-23,2.91,0.16,21.6,,,
"Jan 13, 2022 01:45:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,43,43,66.7,10.2,83,-8,74,73,-22,3.86,0.14,21.9,,,
"Jan 13, 2022 01:44:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,42,46,64.8,11.4,81,2,69,76,-22,3.24,0.16,21.1,,,
"Jan 13, 2022 01:42:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,47,42,66,9.6,72,5,79,74,-18,3.08,0.17,21.4,,,
"Jan 13, 2022 01:42:42 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,41,40,63.6,8.8,69,7,71,72,-19,2.93,0.17,22.2,,,
"Jan 13, 2022 01:42:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,40,43,65.2,10.1,80,0,68,74,-23,3.15,0.17,21.6,,,
"Jan 13, 2022 01:42:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,44,44,70.1,10.4,83,2,70,78,-22,4.26,0.14,22.1,,,
"Jan 13, 2022 01:42:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,42,43,62.1,10,82,3,72,74,-21,3.01,0.16,21.3,,,
"Jan 13, 2022 01:42:06 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,47,47,61.5,11.6,79,-1,75,77,-23,3.1,0.15,21.4,,,
"Jan 13, 2022 01:41:44 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,41,41,62.9,9.1,77,5,69,75,-22,2.94,0.17,21.4,,,
"Jan 13, 2022 01:41:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,40,42,63.7,9.7,76,8,68,74,-20,2.91,0.17,21.6,,,
"Jan 13, 2022 01:41:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,43,42,66.9,9.4,76,8,72,74,-18,3.28,0.17,21.2,,,
"Jan 11, 2022 01:57:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,51,57,59.9,15.6,74,4,80,77,-27,3.03,0.15,19.4,,,
"Jan 11, 2022 01:57:05 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,51,53,59.2,14.3,75,0,79,78,-28,2.88,0.15,19.2,,,
"Jan 11, 2022 01:56:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,58,52,62.5,13.7,72,7,83,81,-26,2.97,0.16,18.4,,,
"Jan 11, 2022 01:56:48 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,45,53,65.6,14.2,81,5,72,78,-30,3.32,0.16,19.6,,,
"Jan 11, 2022 01:56:33 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,56,52,67.6,13.5,75,7,81,80,-30,3.39,0.17,20.2,,,
"Jan 11, 2022 01:56:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,52,56,66.5,15.2,81,-4,73,85,-32,4,0.14,20.4,,,
"Jan 11, 2022 01:56:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,44,53,58.1,14.1,76,4,71,77,-30,2.56,0.16,19.2,,,
"Jan 11, 2022 01:56:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,49,51,60.3,13.3,72,5,76,79,-30,2.73,0.16,18.9,,,
"Jan 11, 2022 01:55:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,41,64,62.6,18.8,80,-5,61,84,-37,3.55,0.14,21.4,,,
"Jan 11, 2022 01:52:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,63,57,68.4,15.8,73,1,85,81,-27,4.11,0.14,19.2,,,
"Jan 11, 2022 01:52:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,29,45,57.2,10.8,89,-7,51,70,-35,2.49,0.16,21.5,,,
"Jan 11, 2022 01:52:38 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,56,63,61.7,18,73,3,82,80,-27,3.4,0.14,19.5,,,
"Jan 11, 2022 01:52:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,48,50,63.8,12.9,75,12,80,73,-25,3.05,0.16,18.9,,,
"Jan 11, 2022 01:52:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,57,49,63.1,12.4,66,4,90,75,-26,3.07,0.16,18.2,,,
"Jan 11, 2022 01:52:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,36,62,65.6,17.7,85,6,60,76,-32,3.49,0.15,21.6,,,
"Jan 11, 2022 01:52:03 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,54,61,68.4,17.5,72,6,78,82,-28,3.84,0.15,19.8,,,
"Jan 11, 2022 01:51:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,39,65,61.1,19.1,82,3,60,81,-33,3.24,0.14,20.8,,,
"Jan 11, 2022 01:51:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,44,56,63.7,15.2,80,8,67,81,-28,3.33,0.15,19.1,,,
"Jan 11, 2022 01:51:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,55,38,58.6,8,73,-6,85,76,-29,2.46,0.17,18.9,,,
"Jan 11, 2022 01:51:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,49,63,58,18.2,75,6,73,81,-28,2.96,0.14,19.7,,,
"Jan 11, 2022 01:51:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,40,62,65.2,17.7,79,2,61,80,-37,3.54,0.15,22.1,,,
"Jan 11, 2022 01:48:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,53,54,62.5,14.4,73,4,79,79,-30,3.3,0.15,20.1,,,
"Jan 11, 2022 01:48:10 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,53,55,61.2,15,68,6,83,75,-28,3.03,0.15,18.4,,,
"Jan 11, 2022 01:47:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,57,49,70.3,12.5,77,1,84,79,-31,4.12,0.15,19.9,,,
"Jan 11, 2022 01:47:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,66,54,61.9,14.7,74,-2,86,83,-28,3.19,0.15,19.3,,,
"Jan 11, 2022 01:47:44 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,50,56,61,15.3,72,7,79,77,-30,3.14,0.15,18.4,,,
"Jan 11, 2022 01:47:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,59,61,68.8,17.2,77,2,82,82,-30,3.83,0.15,19.5,,,
"Jan 11, 2022 01:47:29 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,39,64,67.7,18.6,77,5,63,77,-35,3.76,0.15,20.9,,,
"Jan 11, 2022 01:47:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,53,58,62,16.2,75,-8,78,81,-33,3.29,0.14,20.2,,,
"Jan 11, 2022 01:47:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,51,53,66.3,14.1,76,5,76,80,-28,3.7,0.15,19.8,,,
"Jan 11, 2022 01:47:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,63,52,58.2,13.8,67,3,86,80,-25,2.71,0.15,18.6,,,
"Jan 11, 2022 01:46:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,45,56,68.5,15.5,88,-3,69,80,-34,4.13,0.14,20.4,,,
"Jan 11, 2022 01:46:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,54,49,62,12.5,72,11,80,80,-29,2.82,0.17,19.5,,,
"Jan 11, 2022 01:46:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,40,68,63.7,20.4,85,-3,62,80,-38,3.78,0.13,21,,,
